Run Time (sec),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Wind B-F Speed (PPS),Filament Diameter Set (mm),Spool Wind Rate Actual (RPS),Wind Count (#),Filament Diameter Actual (mm)
958.0220621,0.001,1,127,0,1.001,8,0.212
959.023443,0.001,1,127,0,1.002,8,0.2
960.0192804,0.001,1,127,0,1.003,8,0.21
961.0367551,0.001,1,127,0,1.003,8,0.223
962.0366342,0.001,1,127,0,1.004,8,0.203
963.0449522,0.001,1,127,0,1,8,0.202
964.0603242,0.001,1,127,0,1.002,8,0.226
965.0199249,0.001,1,127,0,1.001,8,0.204
966.019717,0.001,1,127,0,0.998,8,0.216
967.0181036,0.001,1,127,0,1,8,0.232
968.0191844,0.001,1,127,0,1,8,0.208
969.0187533,0.001,1,127,0,1.001,8,0.207
970.0256608,0.001,1,127,0,1,8,0.209
971.0522354,0.001,1,127,0,1,8,0.199
972.0182166,0.001,1,127,0,1.002,8,0.213
973.0195129,0.001,1,127,0,0.998,8,0.202
974.015352,0.001,1,127,0,1.003,8,0.183
975.0205739,0.001,1,127,0,1.003,8,0.218
976.0223072,0.001,1,127,0,1.002,8,0.221
977.0168321,0.001,1,127,0,1.001,8,0.211
978.0180881,0.001,1,127,0,1.001,8,0.216
979.0180168,0.001,1,127,0,1.002,8,0.217
980.0148401,0.001,1,127,0,1.001,8,0.201
981.0164611,0.001,1,127,0,0.998,8,0.222
982.0151713,0.001,1,127,0,0.998,8,0.208
983.0157979,0.001,1,127,0,1,8,0.195
984.0151434,0.001,1,127,0,1,8,0.208
985.0170274,0.001,1,127,0,1,8,0.206
986.0158138,0.001,1,127,0,1.001,8,0.198
987.0154316,0.001,1,127,0,1.005,8,0.223
988.0209119,0.001,1,127,0,1.001,8,0.218
989.0205216,0.001,1,127,0,1.003,8,0.21
990.0192702,0.001,1,127,0,1,8,0.212
991.0180972,0.001,1,127,0,1.002,8,0.197
992.0177622,0.001,1,127,0,1.003,8,0.191
993.0153763,0.001,1,127,0,1.001,8,0.197
994.0163748,0.001,1,127,0,1.003,9,0.196
995.0158877,0.001,1,127,0,1.002,9,0.201
996.01841,0.001,1,127,0,0.998,9,0.207
997.0190678,0.001,1,127,0,1.001,9,0.203
998.0214043,0.001,1,127,0,1.001,9,0.205
999.0333622,0.001,1,127,0,1.001,9,0.223
1000.040998,0.001,1,127,0,1.001,9,0.21
1001.049259,0.001,1,127,0,1.004,9,0.204
1002.053011,0.001,1,127,0,1.003,9,0.204
1003.053921,0.001,1,127,0,1.002,9,0.188
1004.058704,0.001,1,127,0,1.001,9,0.194
1005.058088,0.001,1,127,0,1.004,9,0.203
1006.016634,0.001,1,127,0,1.002,9,0.193
1007.087786,0.001,1,127,0,1.003,9,0.194
1008.105986,0.001,1,127,0,1.001,9,0.2
1009.11566,0.001,1,127,0,1.001,9,0.193
1010.145352,0.001,1,127,0,1.001,9,0.192
1011.015353,0.001,1,127,0,0.996,9,0.213
1012.022677,0.001,1,127,0,0.998,9,0.211
1013.026021,0.001,1,127,0,0.998,9,0.199
1014.017363,0.001,1,127,0,1.001,9,0.216
1015.017526,0.001,1,127,0,1.002,9,0.213
1016.032857,0.001,1,127,0,1.001,9,0.204
1017.01622,0.001,1,127,0,1.001,9,0.206
1018.018525,0.001,1,127,0,1.001,9,0.207
1019.018361,0.001,1,127,0,1.003,9,0.214
1020.062239,0.001,1,127,0,1.003,9,0.224
1021.016286,0.001,1,127,0,1.002,9,0.233
1022.017273,0.001,1,127,0,1.002,9,0.223
1023.018147,0.001,1,127,0,1.001,9,0.227
1024.015698,0.001,1,127,0,1,9,0.211
1025.016751,0.001,1,127,0,1.002,9,0.234
1026.03594,0.001,1,127,0,1,9,0.24
1027.022813,0.001,1,127,0,1,9,0.221
1028.017079,0.001,1,127,0,0.998,9,0.218
1029.0211,0.001,1,127,0,1,9,0.207
1030.01649,0.001,1,127,0,1.003,9,0.186
1031.020088,0.001,1,127,0,1,9,0.216
1032.017627,0.001,1,127,0,1.003,9,0.199
1033.020004,0.001,1,127,0,1.004,9,0.197
1034.01684,0.001,1,127,0,1.004,9,0.199
1035.016298,0.001,1,127,0,1.003,9,0.203
1036.018437,0.001,1,127,0,1.001,9,0.215
1037.034334,0.001,1,127,0,1.002,9,0.224
1038.020882,0.001,1,127,0,1.004,9,0.212
1039.039385,0.001,1,127,0,1.003,9,0.216
1040.036446,0.001,1,127,0,1.002,9,0.214
1041.040193,0.001,1,127,0,1,9,0.207
1042.042523,0.001,1,127,0,1.001,9,0.212
1043.035422,0.001,1,127,0,1,9,0.21
1044.048549,0.001,1,127,0,0.996,9,0.195
1045.048271,0.001,1,127,0,1.001,9,0.188
1046.054842,0.001,1,127,0,1,9,0.189
1047.090668,0.001,1,127,0,1,9,0.188
1048.02084,0.001,1,127,0,1.003,9,0.202
1049.023879,0.001,1,127,0,1.001,9,0.181
1050.019855,0.001,1,127,0,1.002,9,0.174
1051.021407,0.001,1,127,0,1.001,9,0.207
1052.017944,0.001,1,127,0,1.005,9,0.209
1053.017258,0.001,1,127,0,1.001,9,0.189
1054.022355,0.001,1,127,0,1,9,0.224
1055.019264,0.001,1,127,0,1.002,9,0.207
1056.01688,0.001,1,127,0,1.002,9,0.208
1057.019249,0.001,1,127,0,1,9,0.235
1058.018882,0.001,1,127,0,1.001,9,0.23
1059.0199,0.001,1,127,0,1.002,9,0.219
1060.021432,0.001,1,127,0,1.001,9,0.218
1061.016955,0.001,1,127,0,1.001,9,0.204
1062.018007,0.001,1,127,0,1,9,0.217
1063.021984,0.001,1,127,0,1.003,9,0.198
1064.023696,0.001,1,127,0,1.003,9,0.196
1065.021398,0.001,1,127,0,1.005,9,0.201
1066.017251,0.001,1,127,0,1.002,9,0.19
1067.084047,0.001,1,127,0,1,9,0.207
1068.090683,0.001,1,127,0,1.001,9,0.21
1069.11244,0.001,1,127,0,1,9,0.193
1070.294284,0.001,1,127,0,1,9,0.205
1071.034535,0.001,1,127,0,1,9,0.216
1072.018741,0.001,1,127,0,0.998,9,0.204
1073.016237,0.001,1,127,0,1,9,0.215
1074.027246,0.001,1,127,0,0.998,9,0.204
1075.01715,0.001,1,127,0,1.001,9,0.188
1076.017453,0.001,1,127,0,1.003,9,0.209
1077.019192,0.001,1,127,0,1.007,9,0.193
1078.021019,0.001,1,127,0,1.004,9,0.182
1079.034939,0.001,1,127,0,1.001,9,0.203
1080.025863,0.001,1,127,0,1,9,0.192
1081.05219,0.001,1,127,0,1.002,9,0.197
1082.054311,0.001,1,127,0,1.004,9,0.212
1083.058243,0.001,1,127,0,1.003,9,0.208
1084.026715,0.001,1,127,0,1,9,0.205
1085.020668,0.001,1,127,0,0.998,9,0.217
1086.022626,0.001,1,127,0,0.997,9,0.215
1087.023861,0.001,1,127,0,0.998,9,0.215
1088.020329,0.001,1,127,0,1.001,9,0.22
1089.02171,0.001,1,127,0,1.001,9,0.209
1090.022743,0.001,1,127,0,1,9,0.216
1091.017691,0.001,1,127,0,0.998,9,0.207
1092.017319,0.001,1,127,0,1.001,9,0.211
1093.017327,0.001,1,127,0,1.001,9,0.208
1094.017186,0.001,1,127,0,1.002,9,0.191
1095.021343,0.001,1,127,0,1.001,9,0.209
1096.034669,0.001,1,127,0,1.001,9,0.205
1097.021649,0.001,1,127,0,1.003,9,0.188
1098.019226,0.001,1,127,0,1.003,9,0.2
1099.019734,0.001,1,127,0,1,9,0.196
1100.020914,0.001,1,127,0,1.001,9,0.185
1101.019798,0.001,1,127,0,1,9,0.185
1102.016354,0.001,1,127,0,1,9,0.2
1103.017169,0.001,1,127,0,1.001,9,0.189
1104.020231,0.001,1,127,0,1,9,0.205
1105.017136,0.001,1,127,0,1.001,9,0.208
1106.018162,0.001,1,127,0,1.003,9,0.211
1107.020782,0.001,1,127,0,1.002,9,0.22
1108.018199,0.001,1,127,0,1.002,9,0.216
1109.060947,0.001,1,127,0,1.001,9,0.224
1110.021813,0.001,1,127,0,1.003,9,0.213
1111.018203,0.001,1,127,0,1.002,9,0.213
1112.018373,0.001,1,127,0,1.002,9,0.216
1113.01893,0.001,1,127,0,1.001,9,0.2
1114.018279,0.001,1,127,0,1,9,0.202
1115.017499,0.001,1,127,0,1,9,0.21
1116.039687,0.001,1,127,0,0.998,10,0.213
1117.021456,0.001,1,127,0,1.001,10,0.203
1118.024043,0.001,1,127,0,1,10,0.205
1119.040181,0.001,1,127,0,1.001,10,0.2
1120.032663,0.001,1,127,0,0.997,10,0.199
1121.019561,0.001,1,127,0,1.003,10,0.191
1122.058313,0.001,1,127,0,1.002,10,0.196
1123.022333,0.001,1,127,0,1.002,10,0.187
1124.01936,0.001,1,127,0,1.003,10,0.174
1125.017879,0.001,1,127,0,1.004,10,0.212
1126.037117,0.001,1,127,0,1.001,10,0.213
1127.088253,0.001,1,127,0,1.003,10,0.17
1128.091274,0.001,1,127,0,1.001,10,0.202
1129.26989,0.001,1,127,0,1.001,10,0.203
1130.119069,0.001,1,127,0,1.002,10,0.193
1131.01874,0.001,1,127,0,0.998,10,0.204
1132.02255,0.001,1,127,0,0.997,10,0.199
1133.022886,0.001,1,127,0,0.996,10,0.194
1134.020732,0.001,1,127,0,1,10,0.215
1135.01778,0.001,1,127,0,0.998,10,0.204
1136.019601,0.001,1,127,0,1,10,0.182
1137.018358,0.001,1,127,0,1.003,10,0.202
1138.020396,0.001,1,127,0,1.004,10,0.209
1139.022356,0.001,1,127,0,1.003,10,0.205
1140.022467,0.001,1,127,0,1.002,10,0.19
1141.02027,0.001,1,127,0,1.002,10,0.199
1142.018686,0.001,1,127,0,1.004,10,0.228
1143.020922,0.001,1,127,0,1,10,0.225
1144.01969,0.001,1,127,0,0.998,10,0.216
1145.019019,0.001,1,127,0,1,10,0.224
1146.01795,0.001,1,127,0,1,10,0.206
1147.018296,0.001,1,127,0,0.998,10,0.212
1148.018896,0.001,1,127,0,0.998,10,0.201
1149.021902,0.001,1,127,0,1.001,10,0.205
1150.022918,0.001,1,127,0,1.002,10,0.204
1151.018421,0.001,1,127,0,1,10,0.22
1152.030355,0.001,1,127,0,1.002,10,0.21
1153.023762,0.001,1,127,0,1.005,10,0.22
1154.038432,0.001,1,127,0,1.003,10,0.197
1155.037318,0.001,1,127,0,1.002,10,0.222
1156.054181,0.001,1,127,0,1.001,10,0.216
1157.021372,0.001,1,127,0,1.002,10,0.198
1158.023598,0.001,1,127,0,1.002,10,0.202
1159.019613,0.001,1,127,0,0.997,10,0.178
1160.023383,0.001,1,127,0,1.001,10,0.173
1161.022644,0.001,1,127,0,0.998,10,0.191
1162.018435,0.001,1,127,0,1.001,10,0.189
1163.018823,0.001,1,127,0,1.001,10,0.165
1164.018765,0.001,1,127,0,1.001,10,0.219
1165.018727,0.001,1,127,0,1.002,10,0.223
1166.019587,0.001,1,127,0,1.001,10,0.202
1167.018369,0.001,1,127,0,1.003,10,0.251
1168.019595,0.001,1,127,0,1.001,10,0.242
1169.022887,0.001,1,127,0,1.001,10,0.225
1170.024133,0.001,1,127,0,1.003,10,0.233
1171.021525,0.001,1,127,0,1.004,10,0.193
1172.021871,0.001,1,127,0,1.001,10,0.205
1173.020073,0.001,1,127,0,1.001,10,0.199
1174.029878,0.001,1,127,0,1.001,10,0.21
1175.020304,0.001,1,127,0,1.002,10,0.21
1176.019512,0.001,1,127,0,1,10,0.209
1177.024553,0.001,1,127,0,0.998,10,0.217
1178.020321,0.001,1,127,0,1.001,10,0.203
1179.023566,0.001,1,127,0,1,10,0.192
1180.018656,0.001,1,127,0,1,10,0.211
1181.0201,0.001,1,127,0,1.002,10,0.188
1182.018526,0.001,1,127,0,1.002,10,0.187
1183.018515,0.001,1,127,0,1.003,10,0.19
1184.018656,0.001,1,127,0,1.003,10,0.191
1185.019059,0.001,1,127,0,1.004,10,0.215
1186.018867,0.001,1,127,0,1.004,10,0.214
1187.091363,0.001,1,127,0,1.001,10,0.187
1188.260636,0.001,1,127,0,1.002,10,0.211
1189.101027,0.001,1,127,0,1,10,0.208
1190.124804,0.001,1,127,0,1.001,10,0.204
1191.024873,0.001,1,127,0,0.998,10,0.223
1192.021611,0.001,1,127,0,1,10,0.196
1193.051116,0.001,1,127,0,1,10,0.204
1194.085854,0.001,1,127,0,1,10,0.197
1195.038481,0.001,1,127,0,1.002,10,0.192
1196.045899,0.001,1,127,0,0.998,10,0.191
1197.041879,0.001,1,127,0,1.003,10,0.193
1198.051394,0.001,1,127,0,1.001,10,0.189
1199.066372,0.001,1,127,0,1.002,10,0.187
1200.06926,0.001,1,127,0,1.003,10,0.197
1201.022151,0.001,1,127,0,1.002,10,0.182
1202.019903,0.001,1,127,0,1.003,10,0.227
1203.019514,0.001,1,127,0,0.998,10,0.231
1204.021537,0.001,1,127,0,1.002,10,0.232
1205.021206,0.001,1,127,0,1,10,0.227
1206.023629,0.001,1,127,0,0.998,10,0.231
1207.022572,0.001,1,127,0,1,10,0.216
1208.020272,0.001,1,127,0,1.002,10,0.225
1209.024353,0.001,1,127,0,1.001,10,0.212
1210.022041,0.001,1,127,0,1.001,10,0.213
1211.019695,0.001,1,127,0,1.002,10,0.219
1212.037831,0.001,1,127,0,1.003,10,0.197
1213.021824,0.001,1,127,0,1.003,10,0.205
1214.019848,0.001,1,127,0,1.003,10,0.2
1215.020436,0.001,1,127,0,1.002,10,0.196
1216.02125,0.001,1,127,0,1.001,10,0.22
1217.022924,0.001,1,127,0,1.002,10,0.202
1218.020377,0.001,1,127,0,1.001,10,0.186
1219.021886,0.001,1,127,0,1,10,0.208
1220.02047,0.001,1,127,0,1.002,10,0.208
1221.02073,0.001,1,127,0,1,10,0.214
1222.02084,0.001,1,127,0,1.001,10,0.21
1223.023505,0.001,1,127,0,1,10,0.19
1224.022256,0.001,1,127,0,1.001,10,0.21
1225.020143,0.001,1,127,0,1.001,10,0.204
1226.020695,0.001,1,127,0,1.003,10,0.204
1227.020965,0.001,1,127,0,1.004,10,0.216
1228.019832,0.001,1,127,0,1.004,10,0.209
1229.023108,0.001,1,127,0,1.003,10,0.198
1230.024392,0.001,1,127,0,1.003,10,0.204
1231.02225,0.001,1,127,0,1,10,0.192
1232.020317,0.001,1,127,0,1.001,10,0.192
1233.020746,0.001,1,127,0,1.002,10,0.209
1234.021498,0.001,1,127,0,0.997,10,0.193
1235.029944,0.001,1,127,0,1,10,0.186
1236.043426,0.001,1,127,0,1.001,10,0.21
1237.039626,0.001,1,127,0,0.997,11,0.202
1238.052408,0.001,1,127,0,1.001,11,0.207
1239.065063,0.001,1,127,0,1,11,0.215
1240.023383,0.001,1,127,0,1.002,11,0.211
1241.024862,0.001,1,127,0,1.003,11,0.238
1242.029102,0.001,1,127,0,1.003,11,0.242
1243.02014,0.001,1,127,0,1.003,11,0.228
1244.020785,0.001,1,127,0,1.003,11,0.24
1245.020265,0.001,1,127,0,1.002,11,0.22
1246.021414,0.001,1,127,0,1.004,11,0.227
1247.09639,0.001,1,127,0,1.002,11,0.224
1248.270777,0.001,1,127,0,1,11,0.205
1249.115179,0.001,1,127,0,1,11,0.216
1250.133773,0.001,1,127,0,1,11,0.202
1251.025834,0.001,1,127,0,1.001,11,0.212
1252.021399,0.001,1,127,0,1,11,0.204
1253.022347,0.001,1,127,0,1,11,0.187
1254.021512,0.001,1,127,0,1.003,11,0.168
1255.024125,0.001,1,127,0,1.002,11,0.228
1256.025125,0.001,1,127,0,1.001,11,0.209
1257.026001,0.001,1,127,0,1.003,11,0.211
1258.02418,0.001,1,127,0,1.002,11,0.223
1259.025439,0.001,1,127,0,1.001,11,0.2
1260.067697,0.001,1,127,0,1.002,11,0.217
1261.021197,0.001,1,127,0,1,11,0.193
1262.023046,0.001,1,127,0,1.003,11,0.193
1263.022036,0.001,1,127,0,1,11,0.186
1264.01988,0.001,1,127,0,1,11,0.177
1265.021998,0.001,1,127,0,1,11,0.197
1266.021621,0.001,1,127,0,1.001,11,0.195
1267.020042,0.001,1,127,0,1.001,11,0.197
1268.021448,0.001,1,127,0,1.001,11,0.203
1269.02404,0.001,1,127,0,1.001,11,0.21
1270.021675,0.001,1,127,0,1.002,11,0.209
1271.02165,0.001,1,127,0,1.001,11,0.193
1272.031592,0.001,1,127,0,1.001,11,0.189
1273.021986,0.001,1,127,0,1.003,11,0.208
1274.021014,0.001,1,127,0,1.002,11,0.204
1275.029885,0.001,1,127,0,1.003,11,0.189
1276.021219,0.001,1,127,0,1.001,11,0.212
1277.023405,0.001,1,127,0,1.001,11,0.201
1278.042282,0.001,1,127,0,0.998,11,0.196
1279.042571,0.001,1,127,0,1.001,11,0.197
1280.040999,0.001,1,127,0,1.002,11,0.207
1281.061331,0.001,1,127,0,1,11,0.209
1282.045906,0.001,1,127,0,1.001,11,0.213
1283.054305,0.001,1,127,0,1.001,11,0.219
1284.021304,0.001,1,127,0,0.998,11,0.208
1285.021197,0.001,1,127,0,1.001,11,0.212
1286.02141,0.001,1,127,0,1.004,11,0.222
1287.023024,0.001,1,127,0,1.002,11,0.224
1288.025579,0.001,1,127,0,1.003,11,0.235
1289.026011,0.001,1,127,0,1.002,11,0.216
1290.024032,0.001,1,127,0,1,11,0.203
1291.022905,0.001,1,127,0,1.002,11,0.205
1292.021191,0.001,1,127,0,1.002,11,0.21
1293.022434,0.001,1,127,0,1.003,11,0.213
1294.022534,0.001,1,127,0,0.998,11,0.21
1295.021015,0.001,1,127,0,1,11,0.205
1296.022182,0.001,1,127,0,1,11,0.19
1297.021583,0.001,1,127,0,1,11,0.211
1298.023033,0.001,1,127,0,0.998,11,0.212
1299.023896,0.001,1,127,0,1.001,11,0.207
1300.024648,0.001,1,127,0,1.003,11,0.22
1301.023636,0.001,1,127,0,1.002,11,0.215
1302.022686,0.001,1,127,0,1.002,11,0.22
1303.023561,0.001,1,127,0,1.002,11,0.226
1304.02039,0.001,1,127,0,1.003,11,0.209
1305.021657,0.001,1,127,0,1.003,11,0.207
1306.020221,0.001,1,127,0,1,11,0.188
1307.094991,0.001,1,127,0,0.998,11,0.187
1308.102976,0.001,1,127,0,1.001,11,0.184
1309.118373,0.001,1,127,0,0.996,11,0.195
1310.301952,0.001,1,127,0,1,11,0.208
1311.024056,0.001,1,127,0,0.998,11,0.189
1312.041341,0.001,1,127,0,1,11,0.195
1313.020975,0.001,1,127,0,1.001,11,0.227
1314.030779,0.001,1,127,0,1,11,0.213
1315.058962,0.001,1,127,0,1,11,0.221
1316.038584,0.001,1,127,0,1.001,11,0.227
1317.038489,0.001,1,127,0,1.003,11,0.196
1318.047496,0.001,1,127,0,1,11,0.198
1319.061337,0.001,1,127,0,1.001,11,0.19
1320.072449,0.001,1,127,0,1.004,11,0.188
1321.057111,0.001,1,127,0,1.001,11,0.188
1322.06288,0.001,1,127,0,1.001,11,0.185
1323.021884,0.001,1,127,0,1.001,11,0.189
1324.028728,0.001,1,127,0,1.002,11,0.184
1325.027126,0.001,1,127,0,1.001,11,0.187
1326.024753,0.001,1,127,0,1,11,0.192
1327.026361,0.001,1,127,0,1,11,0.188
1328.022021,0.001,1,127,0,1.001,11,0.214
1329.025853,0.001,1,127,0,1.002,11,0.21
1330.022601,0.001,1,127,0,1.001,11,0.217
1331.02303,0.001,1,127,0,1,11,0.214
1332.021224,0.001,1,127,0,1.002,11,0.219
1333.021855,0.001,1,127,0,1.002,11,0.217
1334.023947,0.001,1,127,0,1.002,11,0.202
1335.024233,0.001,1,127,0,1.002,11,0.203
1336.022007,0.001,1,127,0,1.001,11,0.195
1337.02334,0.001,1,127,0,1.001,11,0.212
1338.022586,0.001,1,127,0,1.001,11,0.207
1339.027233,0.001,1,127,0,0.997,11,0.193
1340.026638,0.001,1,127,0,1.001,11,0.211
1341.027822,0.001,1,127,0,0.997,11,0.211
1342.022563,0.001,1,127,0,1,11,0.196
1343.023538,0.001,1,127,0,1,11,0.207
1344.023653,0.001,1,127,0,1,11,0.198
1345.023146,0.001,1,127,0,1.001,11,0.203
1346.022389,0.001,1,127,0,1.003,11,0.193
1347.022738,0.001,1,127,0,1.003,11,0.194
1348.023809,0.001,1,127,0,1.003,11,0.218
1349.025527,0.001,1,127,0,1.003,11,0.211
1350.025914,0.001,1,127,0,1.003,11,0.212
1351.028256,0.001,1,127,0,1.002,11,0.219
1352.029755,0.001,1,127,0,0.998,11,0.22
1353.026839,0.001,1,127,0,0.998,11,0.219
1354.02482,0.001,1,127,0,1,11,0.205
1355.022202,0.001,1,127,0,1,11,0.2
1356.024704,0.001,1,127,0,0.998,11,0.207
1357.031698,0.001,1,127,0,1.001,11,0.19
1358.022055,0.001,1,127,0,1.002,12,0.192
1359.055577,0.001,1,127,0,1.001,12,0.192
1360.025112,0.001,1,127,0,1.004,12,0.185
1361.056622,0.001,1,127,0,1.001,12,0.181
1362.064074,0.001,1,127,0,1.002,12,0.203
1363.022918,0.001,1,127,0,1.003,12,0.209
1364.022439,0.001,1,127,0,1.002,12,0.221
1365.024653,0.001,1,127,0,0.998,12,0.212
1366.02547,0.001,1,127,0,1.002,12,0.202
1367.096796,0.001,1,127,0,1,12,0.209
1368.100302,0.001,1,127,0,1.001,12,0.222
1369.2779,0.001,1,127,0,0.996,12,0.22
1370.126714,0.001,1,127,0,0.997,12,0.208
1371.023047,0.001,1,127,0,1,12,0.246
1372.023551,0.001,1,127,0,1.001,12,0.198
1373.02171,0.001,1,127,0,1.001,12,0.216
1374.023466,0.001,1,127,0,1.001,12,0.193
1375.022795,0.001,1,127,0,1.002,12,0.19
1376.022004,0.001,1,127,0,1.002,12,0.207
1377.024495,0.001,1,127,0,1.001,12,0.195
1378.022335,0.001,1,127,0,1.001,12,0.216
1379.02989,0.001,1,127,0,1,12,0.225
1380.028262,0.001,1,127,0,1.002,12,0.204
1381.027889,0.001,1,127,0,1,12,0.216
1382.026392,0.001,1,127,0,1.001,12,0.194
1383.052343,0.001,1,127,0,0.998,12,0.217
1384.024909,0.001,1,127,0,0.997,12,0.205
1385.029255,0.001,1,127,0,1,12,0.19
1386.065161,0.001,1,127,0,1,12,0.187
1387.023627,0.001,1,127,0,1.001,12,0.184
1388.025366,0.001,1,127,0,1.002,12,0.182
1389.025143,0.001,1,127,0,1.001,12,0.195
1390.026166,0.001,1,127,0,1.002,12,0.184
1391.02718,0.001,1,127,0,1.002,12,0.18
1392.026609,0.001,1,127,0,1.001,12,0.209
1393.023901,0.001,1,127,0,1.001,12,0.203
1394.027263,0.001,1,127,0,1.003,12,0.2
1395.032351,0.001,1,127,0,1.002,12,0.214
1396.03036,0.001,1,127,0,1.003,12,0.207
1397.033191,0.001,1,127,0,1,12,0.237
1398.045413,0.001,1,127,0,0.998,12,0.243
1399.055391,0.001,1,127,0,0.998,12,0.222
1400.024439,0.001,1,127,0,1,12,0.225
1401.028395,0.001,1,127,0,0.998,12,0.209
1402.023413,0.001,1,127,0,1.001,12,0.21
1403.024096,0.001,1,127,0,1.001,12,0.199
1404.023695,0.001,1,127,0,1.002,12,0.201
1405.022974,0.001,1,127,0,1.003,12,0.201
1406.024189,0.001,1,127,0,1,12,0.197
1407.025193,0.001,1,127,0,1.003,12,0.196
1408.027696,0.001,1,127,0,1.003,12,0.18
1409.028921,0.001,1,127,0,1.001,12,0.207
1410.02622,0.001,1,127,0,0.997,12,0.211
1411.024103,0.001,1,127,0,1.002,12,0.197
1412.024237,0.001,1,127,0,1.002,12,0.194
1413.024352,0.001,1,127,0,1,12,0.202
1414.026975,0.001,1,127,0,0.998,12,0.21
1415.028016,0.001,1,127,0,1,12,0.202
1416.028,0.001,1,127,0,0.998,12,0.211
1417.02699,0.001,1,127,0,1.001,12,0.207
1418.031728,0.001,1,127,0,0.998,12,0.206
1419.026173,0.001,1,127,0,1.001,12,0.206
1420.023773,0.001,1,127,0,1.001,12,0.186
1421.030724,0.001,1,127,0,1.002,12,0.215
1422.026207,0.001,1,127,0,1.002,12,0.214
1423.026715,0.001,1,127,0,1.002,12,0.21
1424.024183,0.001,1,127,0,1.002,12,0.218
1425.030405,0.001,1,127,0,1.002,12,0.205
1426.027691,0.001,1,127,0,1.003,12,0.212
1427.097352,0.001,1,127,0,1.004,12,0.208
1428.265037,0.001,1,127,0,1,12,0.2
1429.10945,0.001,1,127,0,1,12,0.2
1430.125881,0.001,1,127,0,1,12,0.201
